Text_Generated,Language_Code,Model_Identifier,Label
"Ukunkinkishwa kombane ukusu sela kwezi veki zimbalwa zigqithileyo, kuye kwaluphazamisa uqoqosho lwethu kana njalo kwabangela ubunzi ma obugqithisileyo kubo bonke abemi boMzantsi Afrika.
Inqanaba lesi-6 lokunki nkishwa kombane libange-lwe yilahleko engaphezulu kwe-18 000 yeemegawathi (ii-MW) zomthamo wokuvelisa umbane, ezi megawathi zilahleke ngenxa yokuqhawuka kweeyunithi kunye nogwayimbo olungekho semthethweni lwabasebenzi bakwa-Eskom.Emva kweminyaka engaphezu kweshumi yokunqongophala kombane, abemi boMzantsi Afrika banelungelo lokuziva bedandathekile kwaye benawo nomsindo.",xh,human,0
"INkonzo yesiPolisa yaseMzantsi Afrika ifanele kukunconywa ngezenzo zayo ezigqibeleleyo kwezi veki zintathu zidlulileyo, zokuphendula kudlwengulo kunye nakulwaphulo-mthetho olwenziwe yilemigulukudu kulo mmandla. Nangona kunjalo, uluntu luye lachaza ukuba akumelanga kuthathe ulwaphulo-mthetho oluphezulu ukuze kube kanti kukhona kuthathwa amanyathelo ngakulwaphulo-mthetho.
  Inyaniso yeyokuba kukho imingeni enzima ejongene nomsebenzi wesipolisa eMzantsi Afrika. Nangona kunjalo, sisebenza nzima ukuze siyoyise.
  Njengawo onke amasebe ka rhulumente, iNkonzo yesiPo lisa yaseMzantsi Afrika iyaliva ifuthe lengxaki yezemali yelizwe, yeminyaka emininzi kungaqeshwa basebenzi kunye nelokubanjwa ngobhongwane kukarhulumente.",xh,human,0
"Ngokutsho kukaGqr Bushy Mhlari, oyiSenior Registrar kwicandelo leEctopic Ob stetrics and Gynaecology e-Dr George Mukhari Academic Hospital , ochaze uku-ba ukukhulelwa ngaphandle kwesibeleko kukukhulelwa okwenzeke ngaphandle komngxuma wesibeleko. Uye wathi ngokuqheleki-leyo, emva kokuchunyiswa kweqanda yimbewu yobu-doda – okuthi kwenzeke ngaphakathi kwemibhobho yesibeleko, iqanda elichu-nyisiweyo lihamba ngo-mbobho liyokutsho nga-phakathi kumngxuma wesibeleko apho lincama-thela khona kwinwebu engaphakathi esibelekweni, aze emva koko umntwana akhule. “Ekukhulelweni okwenze-ka ngaphandle kwesibeleko, iqanda elichunyisiweyo lihlala  kwezinye iindawo zomzimba. Kwiziganeko ezingama-98%, olu hlobo lokukhulelwa lwenzeka kwimibhobho yesibeleko.",xh,human,0
"Xa uvavanyo lundifumaniseXa uvavanyo lundifumanisendinayo i-ndinayo iCOVID-19COVID-19 , kufanele, kufanelendihlale ixesha elingakananindihlale ixesha elingakananikugcino labucala?kugcino labucala?Abantu abafunyaniswe luvavanyo benayo iCOVID-19 , kodwa benge-nazo naziphi na iimpawu, kufuneka bazigcine bucala ekhaya okanye kwiziko lokugcina bucala likarhu lumente iintsuku ezili-10, uku-susela ngosuku abafumene ngalo iziphumo ezibachaza njengabanayo.Abo baneempawu ezingekho bukhali kufuneka bahlale bezigcine bucala ekhaya okanye kwiziko lokugcina bucala lika-rhulumente iintsuku ezili-10, ukususela mhla kwaqala ngawo iimpawu zabo.Abo banesifo esimadundu, nekufanele beye esibhedlele, kufuneka bahlale begcinwe bucala iintsuku ezili-10, ukususela apho impilo yabo ibonakalise ukuzinza khona kwaye",xh,human,0
"Umlawuli wezomthetho weKhomishini eLwelwa uLingwano ngokoBuni uMarissa van Niekerk, ucacisa ngemitshato yesintu kunye nezinye izinto ezibalulekileyo ngawo.
Vuk: Yintoni imitshato yesintu?MvN: Imitshato yesintu iqhutywa ngokwamasiko nezithe the zentlanga ezahlukeneyo zoMzantsi Afrika.
Vuk: Ingaba le mitshato ku funeka iqhutywe ngokweyiphi imithetho?MvN: Imitshato yesintu iphantsi koMthetho wokuHlonitshwa kweMitshato yeSintu wowe1998 (uMthetho uNombolo 120 wowe-1998). Kufuneka iqhutywe ngokwale migaqo ilandelayo:
■ Abatshati bobabini kufune -ka bavumelana ukuba baza kutshatana.
■ Abatshati bobabini kufune ka babe neminyaka yobu dala engaphezulu kweli-18, ngaphandle kokuba aba zali okanye abagcini babo abasemthethweni ngabo ababakhululelayo, ukuba omnye wabatshati uselula.",xh,human,0
"Le ngxelo, equka ikota yokugqibela yowama-2017, ibonisa inkqubela ekuba njweni kwabantu abaliqela, uphando nempumelelo eku gwetyweni  kwabo bazinge la imikhombe ngokungekho mthethweni, nabathengisa  iimpondo zayo ngokungekho mthethweni nokuhla kanci nci kwenani lemikhombe ezingelwa ngokungekho mthethweni esizweni jike-lele kowama-2017 (1028), xa kuthelekiswa nowama-2016 (1054).
Ngowama-2017 kubanjwe iimpondo zemikhombe izihla ndlo ezisibhozo kwiSikhu lulo seNqwelo-moya seZi zwe-ngezizwe i-OR Tambo International Airport kwaza kwabanjwa abatyholwa abangama-502 ngokuzingela imikhombe ngokungekho mthethweni nabatyholwa ngokurhweba ngokungekho mthethweni abali-16. Lilonke inani lababanjwayo ngama-518, nani elo elihle livela kuma-680 kowama-2016.",xh,human,0
"UKatlego Makhanda wase-Moiletswane eMntla Ntshona wazi kakuhle kakhulu ukuba kunzima kangakanani na ukuyeka ukutshaya.
  De wayeka kwiminya ka emine eyadlulayo, uMakhanda (28) waye dla ngokutshaya nga phezulu kweesigarethi ezingama-30 ngosuku.
Waqala ukutshaya xa wa yeneminyaka eli-18 ngenxa yoxinzelelo loontanga.
  “Ndandingenawo u mdla wokutshaya – zange kube ngumntsalane kum ndade ndafunda iba nga leshumi kwaye iqela labafana endandikade ndihlala nalo laqala ukundi chukela ngenxa yokunga mkeleki ngokwaneleyo kuba ndingatshayi.” UMakhanda waqale watshaya isigarethi enye okanye ezimbini ngosuku, kodwa oku kwanda ngokuhamba kwexesha.
  “Emva kwematriki, ndaya eyunivesithi kwaye inkululeko eza nokungahlali nabazali bam yayithetha ukuba ndingasela u tywala rhoqo kangangoko ndifuna.",xh,human,0
"Ukuphepha ukuba lixho ba lokurhweba ngabantu kufuneka uphephe uku-hamba wedwa, ebusuku, okanye kwizitalato ezi ngenabantu.Kubalulekile ukuba uyazi indawo ekungqongileyo ngawo onke amaxesha. Ukuphaphama kuza  kukunceda ukuba ubone into engalunganga. Ukuba ubona umntu okanye imoto ekulandelayo, khangela indawo enabantu abaninzi kwaye uqhagamshelane namapolisa okanye umntu omthembileyo ngoko nangoko.Abantu abarhweba ngabantu badla ngokuloba amaxhoba wabo ngokuwathembisa ngemisebenzi okanye uhlobo oluthile lwethuba xa befuna ukuwaxhwila.",xh,human,0
"so leSizwe (i-NPA) linenkonzo ekhethekileyo yokuku nceda.
Inkqubo yeKe Bona Lesedi Court Preparation iyafumaneka kuzo zonke iiNkundla zaMa-tyala ezeSondo nezinye iinku-ndla ezijongene ne-GBV . IKe Bona Lesedi ithetha ukuba ‘Ndi-bona ukukhanya’ xa iguqulwa isuswa kwiSetswana.Ixhoba leGBV  lingangenisa isicelo sokuncedwa kwi-NPA. Umtshutshisi oyintloko wolu-ntu okanye umphathi woku-lungiselela inkundla uza ku-khetha igosa lokulungiselela inkundla elifanelekileyo uku-linceda.“Inkonzo ayithembisi isiphu-mo esithile setyala kwaye ama-va omntu ngamnye ahlukile. Nangona kunjalo, koko inceda ngokulixhobisa futhi libuyisele isidima sexhoba,” itsho ingxelo evela kwi-NPA.Kukho amagosa wokulungi selela inkundla ali-162 kwii-nkundla ezahlukileyo kwisizwe jikelele.",xh,human,0
"Uthe uye wafumana ingxelo evela kwiiNkonzo zeSizwe zeLabhoretri yezeMpilo (i-NHLS) yokuba baye bayiqinisekisa i-Monkeypox eMzantsi Afrika ngeemvavanyo zaselabhoretri.
Le ntsholongwane ifunyaniswe/ibhaqwe e-Gauteng naseNtshona Koloni.
I-Monkeypox idla ngokuba sisifo esingenabuzaza esibonakala njengamadyungudyungu okanye izilonda ezisesi khumbeni. Idla ngokungabi nabubuzaza kwaye inezinga lokufa lesinye ekhulwini.
Esi sifo besikhe sachazwa kumazwe ase-Afrika afana ne-Nigeria, i-Democratic Republic of the Congo, i-Central African Republic kunye ne-Ghana ekuqaleni kweminyaka yoo-2000.
Uqhambuko lwangoku lulawulwa ngamanani aphezulu eYurophu kwaye i-UK ikhokela ngeziganeko zesifo ezingaphezulu kwama-700, i-Spain inezingaphezulu kwama-500, zilandelwa yiJamani, i-Portugal kunye ne-Fransi.",xh,human,0
"“Ekukhuleni kwam, ndandifuna ukuba ngugqirha, kodwa kamva ndaqalisa ukuhlola ezi nye iindlela.  Ndifunde malunga nokulandelelana kweenkqubo ezibanda kanyekayo ekuvelisweni nasekuhanjisweni kwe mpahla yorhwebo kwaye ndaphantse ndatsaleleka ngoko nangoko kuyo.  Ndikhumbula ukuba ndandidla ngokuhlala ndibukele iilori zingena ziphuma kwidolophu yasekhaya kwaye ndi zibuza ukuba ngubani owayeqinisekisa ukuba umgangatho kunye nobu ninzi beempahla zicha nekile kwanokuba zifika kwindawo yokuhanjiswa echanekileyo kusini na.  Kulapho ndafumana khona uthando lwam,” utshilo uMalinga.",xh,human,0
"Abanye abantu bacinga ukuzila ukwabela-na ngesondo (ukukhetha ukungabelani ngesondo ude ube utshatile) yindlela yakudala, ngelixa abanye becinga ukuba yeyona ndle-la ilungileyo yokuziphatha. Amantombazana afikisayo, ngoko ke, kufuneka azithathele ngokwawo isigqibo.Uninzi lwabantu alufu-ni kulinda lude lutshate phambi kokuba lwabelane ngesondo. Kwakhona alu-funi kungxama ukwenza nantoni na luze lwenze iimpazamo ezinkulu.",xh,human,0
"Ungomnye wabantu aba xhamla kwi-Arhente yeNkxa so kaMasipala yeziSeko zezi Bonelelo (i-MISA) yeNkqubo yeziThwala-zidanga eziTsha. I-MISA yinkqubo ezamela izi thwala-zidanga amathu ba emisebenzi nawokufu mana uqeqesho ngomse benzi usemsebenzi ni kwiinkalo ezifunekayo zobugcisa ukuze zibhaliswe njengeengcali.
I-MISA licandelo lika rhulumente kazwelonke eliyinxenye yeSebe loLawulo lweNtsebe nziswano. Yasekwa ngekaCa nzibe ngowama-2012.
“Emva kokuphumelela iba nga le-12 ngowama-2008, nda nyanzeleka ukuba ndibe nonyaka endingabhali swanga ndawo kuwo ukuze ndicebe indlela endiza kuyi hlawula ngayo iimali zase yunivesithi,” watsho uMu khodiwa.",xh,human,0
"I-YES, ebisanda kuphehle lwe kwezi veki ziphelileyo nguMongameli Cyril Rama phosa, yenzelwe ukuxho bisa ulutsha ngezakhono zomsebenzi nezobugcisa ezifunekayo ukuze ubani akwazi ukuthatha inxaxhe ba kumaphulo okuguqula uqoqosho lweli lube lwale mihla.
UTemane uyacacisa uku ba emva kokuba ethweswe isidanga ngowama-2016 zange akwazi ukufaka izice lo zemisebenzi kuba wa yengenawo amava afu nwayo kwizithuba zemise benzi.
“Kwakunzima kakhulu ukufuna umsebenzi ube u ngenawo amava omsebe nzi. Ngentlahla ndaye ndadi bana neLulaway Recrui tment Agency yona esebe nzisana ne-YES, yandinika isithuba sokuqeqeshelwa umsebenzi ndiphangela.",xh,human,0
"Ukusasazeka kwentsho longwane ye-corona, ebangela isifo esaziwa ngokuthi yi-COVID-19, kukhawuleza kwaye kwanda ngendlela exhalabisayo, kwaye ngoku kucha zwa njengokugula okugubungele ihlabathi jikelele. Ayithintelwa yimida ephakathi kwamazwe nephakathi kwemimandla, isulela abancinane nabadala, futhi yanda emazweni aphuhlileyo nasaphuhlayo ngokufanayo. Njengoko ukuhluza neemvavanyo kusandiswa,  inani labantu abasulelekileyo eMzantsi Afrika kulindeleke ukuba lande. Kutshanje ndibhengeze isimo sesizwe sentlekele, inyathelo elihambelana nobuzaza besothuso phakathi kwabantu bethu, kuluntu lwethu nakuqoqosho lwethu.",xh,human,0
"Kutshanje bendityelele eThekwini KwaZulu-Natal ndiyokudibana noosomashishini basedolophini ngeenjongo zokubanika inkxaso kwiinzame zabo zokubuyisela ukusebenza kwabo.
Ngelixa lemeko eyintlekele yemvelo igadla kanabom, kwakukho inkxalabo yokuba abasemagunyeni abanawo amandla okanye umnqweno wokusabela ngokufanelekileyo nangempumelelo kwimeko emaxongo ehlasele abo baphulukene nayo yonke into.
Utyelelo lwam lwesibini kwesi sixeko emva kwezikhukula, lundicacisele ngokuthe bhaa ukuba le nkxalabo yayingaqondisiswanga ngokwenene.
Kwiphondo laKwaZuluNatal, njengaseMpuma Koloni naseMntla Ntshona, bonke abo banoxanduva bebethe bhazalala besebenza nzima bebila besoma bezama ukubuyisela ubomi esiqhelweni emva kweli shwangusha.",xh,human,0
"Ukuba ungumntu oqhu-ba iziko lo-phuhliso lwabantwana abaselula, ungomnye wabantu abanyanzelwa ngumthetho uku-ba bajonge abaqeshwa babo abakho na kwiRe-jista yeSizwe yaBaphu-li-Mthetho ngokwe-Sondo (i-NRSO).
I-NRSO iphantsi kwe-Sebe lezoBulungisa noPhuhliso loMgaqo-Siseko kwaye abaqeshi kufuneka baqhagamshelane neli  Sebe ukuze bajonge abo bazakubaqesha ukuba aba bhaliswanga na kolu luhlu.
Umqeshi ukwabandakanya umzali ofuna ukuqesha umntu oncedisa endlini, umntu ozakuba lilungu lebhodi elawula isikolo okanye esibhedlele. I-NRSO yasekwa ngokoMthetho wePalamente ngonyaka ka-2007.
Ngamagama wabo  bafunyenwe benetyala lolwaphulo-mthetho ngo kwesondo kubantwana nakubantu abakhubazeke ngokwasengqondweni abadweliswe kolu luhlu.",xh,human,0
"UNyawo, noyinxalenye ye projekthi yabahloli bezendalo eqhutywa yi-EPWP , ukholelwa ekubeni kubalulekile ukufundiswa koluntu malu-nga nokulondoloza indalo.
“Kufanele siphume siye eluntwini ukuze silwazise ukuba kutheni kubalulekile ukuba siyilondoloze indalo.
Kulapho kuphela uluntu luyakuyazi indima nokubalule ka kwezilwanyana zasendle,” utshilo.
Le nkqubo, ixhobisa abemi baseMzantsi Afrika abase batsha ngezakhono aba zidingayo ukuze bakwazi ukusebenza kulondolozo lwendalo nenzululwazi engezilwanyana nezityalo, iqinisekisile ukuba uNyawo uyakwazi ukukhathalela usapho lwakhe.
 “Ikhaya lam linophahla olo meleleyo ngoku, olungavuziyo. Konke oku kwenzeke ngenxa yomsebenzi wam.
Ndichwayitile kukuba ndafu mana eli thuba,” utshilo.",xh,human,0
"UNomagcinandile Suduka  (one minyaka enga ma-27) ukhulisa igama nobutyebi bosapho lwakhe ngokutyala imali kwezolimo.
Umnini we-4 U and 4 Me Primary Cooperative elalini yase-Mooiplaas ufumene inkxaso kwiNgxowa-mali yesiQabu yeNtsholongwane yeCorona  (iCOVID-19) yeSebe lezoLimo, iiNguqu kwezeMihlala noPhuhliso lwamaPhandle  ukwenzela ifama yakhe yamaqanda, imfuyo nemifuno.
Isebe linikele ngeevawutsha ezixabisa imali eyibhiliyoni eyi-1.2 yeerandi kubalimi abafuna uncedo.
USuduka uthi iivawutsha zakhe ziza kumnceda ngo-kwandisa icala leshishini lakhe lemveliso yamaqanda. “Ndifumene iivawutsha ezi-ntathu ezixabisa imali enga ma-19 000 eerandi.",xh,human,0
"Ngokwengxelo ephuma kwisithethi sakwa-SASSA uPaseka Letsatsi, isibonelelomali somntwana sihlawulwa kumntu omgcinayo, kodwa yenzelwe ukuba ijongane neemfuno zomntwana. Isibonelelo-mali okwangoku ngama-R480 ngenyanga ngomntwana ngamnye.
Isibonelelo-mali sabantwa- na saziswa ngurhulumente ukuze anikeze ngenkxasomali kubantwana abahlala kumakhaya angathathintweni.
“Ukuba kukhe kwaxelwa nje ukusetyenziswa ngwenxa kwesibonelelo-mali, uphando luyenziwa. Ukuba uphando lufumanise ukuba imali efunyenweyo ayimxhasi umntwana, abakwa-SASSA bangachonga omnye umntu ukuba afumane kwaye alawule isibonelelo-mali egameni lomntwana lowo,” utsho uLetsatsi.
Wongeza ngelithi kuba lulekile ukuba umgcini oyintloko, ogcina umntwana imihla ngemihla, ibe nguye obhaliselwe ukufumana isibonelelo-mali.",xh,human,0
"Sibadibanisela  kwiNkomfa yoTyalo-mali yaseMzantsi Afrika ebanjwa rhoqo ngo nyaka.
Ngonyaka wama2018 sabamba iNkomfa yoTyalomali yokuqala njengenxalenye yephulo lethu lokonyusa i-R1.2 yetriliyoni kutyalomali olutsha kwisithuba seminyaka emihlanu. Le nkomfa yayizinyaswe nga bathunywa abangaphezu kwewaka ngo-2018 nango2019. Kodwa ke ngenxa yobhubhane lweCOVID-19 ngo-2020 ibibanjwe ngo buxhaka-xhaka beteknoloji . Zizonke, ezi nkomfa zonyuse ngaphezu kwe-R770 yeebhiliyoni zerandi kwizi bophelelo nezivumelwano zotyalo-mali kumacande lo amaninzi oqoqosho.",xh,human,0
"Iingxaki zokwakheka kwezi ndawo kudala zichazwa njengezinye zezona zithintela uhlumo loqoqosho loMzantsi Afrika. Ukungasebenzi kakuhle kunye neendleko eziphezulu zeenkonzo zothungelwano kungumqobo ekwenzeni ishishini kweli lizwe.
Ukujongana kunye nokoyisa le mingeni, siye saseka iOperation Vulindlela  kweyeDwarha yowama2020 njengenyathelo le-Ofisi kaMongameli kunye noNondyebo weSizwe ukukhawulezisa ukwenziwa ngokutsha kwezakhiwo kula mashishini othungelwano.
Ngelixa amasebe karhulumente kunye namaqumrhu anoxanduva eqhuba olu hlaziyo, iOperation Vuli ndlela ibeke esweni kwaye yachonga imingeni kunye nemiqobo. Apho kuyimfu neko, iye iququzelele amasebe inkxaso yobugcisa.",xh,human,0
"UMolefe uthi i-Emazulwini, itsale umdla kubemi boMzantsi Afrika kunye nakubatyeleli bamazwe ngamazwe abanomdla wokungcamla ukutya kwakhe okukhuthazwe sisintu samaZulu. IMakers Landing, liziko lokutya kunye nenkcubeko yase-Mzantsi Afrika, yeyona ndawo ifanelekileyo kuye, uqhubeke watsho.  I-Emazulwini inemenyu equlathe ukutya okusixhenxe, netshintshayo qho kutshintsha ixesha lonyaka. Ukutya kukaMo-lefe kuphakwa kakuhle kakhulu, kuquka ukutya okufana neSijingi – isidudu sethanga, ithanga eligcadi-weyo, ijeli yepesika kunye ne-ayisikrimu yebhotolo emdaka; Isibindi necha-kalaka – isibindi senkomo esifakwe ibhotolo, ilentile etyheli nechakalaka kunye nomhluzi wetswele; kunye neQanda, Isibindi noshatini – i-tartlet  enetumata eyo-jiweyo, isibindi senkukhu kunye nekhrimu yeqanda enomqwayito.",xh,human,0
"Ekubhengezweni kwexesha lentlekele kwilizwe lonke kwiveki ezintandathu ezidlu-lileyo, uMzantsi Afrika ubune-zehlo zosuleleko ezingama-61 kuphela ezingqiniweyo. Nango-na ilinani eliphantsi elo, iimbono zeengcaphephe namava ezizwe ngezizwe abonakalise ukuba usuleleko luza kwanda ngoku-cacileyo. Ndithe kudingeka ukuba kuthathwe amanyathelo angxamisekileyo nangqongqo.Loo manyathelo – naquka ukuvaleleka phantsi kwemiqa-thango ethile nokuvalwa kwe-mida yethu – kuye kwabonakali-sa ukusebenza ekulibaziseni uku-nwenwa kwesi sifo.Oku kwenzekile kuba uninzi lwabemi baseMzantsi Afrika ba-yithobele imiqathango yoku-valeleka phantsi kwemiqa-thango ethile, ukulandela ukungasondelelani kwabantu nokunxiba izigqubuthelo-buso. Ndinothulela umnqwazi ngako oko kunye nazo zonke ezinye izinto enizincamileyo.",xh,human,0
Ezi zithuthi zamkelwe ngu Mongameli Cyril Ramaphosa noMmeli-lizwe (iTshansela) waseJamani u-Angela Merkel.,xh,human,0
"Ngethuba uBeverly Mhlabane etha tha uhambo esiya kuthenga amaqanda evenkileni, wayengazi ukuba ngelaxesha abuyela ngalo ekhaya kuyakuthi kuphume ingcinga yeshishini lakhe eliyimpumelelo. “Ngenye imini ndaya evenkileni uku yakuthenga amaqanda ndafi ka amaqanda ebiza kakhulu ngoko ke ndagqiba kweloku ba mandithenge iinkukhu ezili-10 ezibeka amaqanda ukuze sifumane amaqa nda asendlwini,” utshilo. Inkukhu ibeka iqanda qho kwiiyure ezingama-26, into ethetha ukuba uMhlabane uza kufumana umndili li wamaqanda asibhozo okanye alithoba ngemini.
Kwiinyanga ezimbini kamva, waqala ukuthengisa amaqanda kubamelwane.
Oku kukhokelele ekube ni aguqule igaraji yakhe ibe yindlu yorhwebelwano lweenkukhu. Ngelo xesha wayenaso nesitiya semifu no esingasemva kwendlu.",xh,human,0
"Ukuba umntwa na onesifo se-ADHD) okanye iattention deficit disor der (i-ADD) akanya ngwa, ezi zifo zingenza umonakalo onzulu  empilweni yakhe.
Ezi zimbono zikaGq Khatija Jhazbhay, owongamele iCandelo leNgqondo laBantwana nabaFikisayo kwisibhedlele iTownhill ePietermaritzburg, KwaZulu-Natal.Uyacacisa ukuba njengabantu abadala, aba bantwana basenokuba semngciphekweni  omkhulu wokuhlaselwa  zezinye izifo zengqondo,  ezinjengexhala kunye nokuda-kumba komphefumlo, futhi basenokusebenzisa iziyobisi.I-ADHD kunye ne-ADD zichaphazela indlela abaqhuba ngayo abantwana kwizifundo zabo kwaye le ngxaki banayo inokubacaphukisa abanye abantu.",xh,human,0
"Imeko yezimali yeli lizwe ikucacisa gca ukuba kufuneka sithathe amanyathelo oku tshintsha izinto ngoku, ngapha koko kuza kuba nzima kakhulu kwezi nyanga zizayo.
Ngamanye amazwi, sichitha imali engaphezulu kakhulu kule siyingenisayo.
Isiphumo soko kukuba sibole ka imali eninzi, futhi neendleko zokubhatala la matyala nazo ziyenyuka. Okuyinene kukuba iindleko zokubhatala ityala ziyeyona mali ininzi kuluhlu lwezinto urhulumenete imali yakhe ayichitha kuzo. Sisebe nzisa imali ukubhatala ityala  eninzi ngaphezulu kwale siya bele ezempilo; licandelo leze mfundo nelezophuhliso loluntu afumana imali engaphezulu kwale siyibhatala ematyaleni.
Le meko ayintlanga kwaphela futhi iza kuseyelisela kungeku dala.
Zininzi izinto ekufuneka sizitshintshile kwaye kufuneka sizitshintshe ngoku.",xh,human,0
"Uqhawulo-mtshato kuxaumtshato uqhawulwe ngo-kusesikweni enkundleni yezomthetho. Kukho iindidi ezim bini zoqhawulo-mtshato: olun gaphikiswanga – apho bobabini abalingane bavumelanayo ukuba uqhawulo-mtshato kufanele luqhubeke; noluphikiswayo – apho abalingane bangavumelaniyo ngoqhawulo-mtshato olo okanye bangavumelaniyo ngemiqathango yalo. UJosephine Peta, noliGosa loLawulo lezoMthetho eliPhezulu kwi-Ofisi yeGqwetha leJaji eliJongene neMiba yeeNtsapho yeSebe lezobuLungisa noPhuhliso loMgaqo-siseko, ucacisa ukuba uqhawulo-mtshato luqala xa kukhutshwe iisamani.  “Umntu ofuna ukuba umtshato wabo uqhawulwe angafuma na iisamani zoqhawulo-mtshato kwinkundla ephakamileyo okanye kweyenqila, okanye unokuya kwigqwetha ukuba limncede kulo nkqubo.",xh,human,0
"Umhlaba wokulima usisise ko somthombo wethu wenda lo. Ukuze sikwazi ukuphila kufuneka kubekho umhlaba wokulima nokufuya futhi usetyenziswe ngononophelo.UMzantsi Afrika unemimadla yomhlaba otyebileyo olungele iimveliso zezolimo, kangangokuba sithetha nje umhlaba weli ongama-37,9% usetyenziselwa amaphulo ezolimo lwentengo.Njengamanye amazwe amaninzi, umhlaba wethu wokulima usemngciphe kweni wokuphelelwa  lixabi so, ukunqatyelwa ngamanzi kunye nokungenelela kwee dolophu kuwo. Sikwaphu lukana nomhlaba wokulima obalulekileyo kuba utshi ntshwa usetyenziselwe izinto ezingadibananga nolimo. Njengoko sonke siyazi imbali yeli lizwe, ke ngoko ukukhokelisa njengomba ophambili kwisizwe ukufikelela  kumhlaba wokulima ukwenzela iimveliso zezo rhwebo futhi nokulimela uku zondla kubalulekile.",xh,human,0
